1958,5.033587758314572E-5,i,find
1959,5.033587758314572E-5,here,it
1960,5.033587758314572E-5,veri,for
1961,5.033587758314572E-5,walk,to
1962,5.033587758314572E-5,red,and
1963,5.033587758314572E-5,go,here
1964,5.033587758314572E-5,beer,tap
1965,5.033587758314572E-5,that,NUM
1966,5.033587758314572E-5,tabl,to
1967,5.033587758314572E-5,decid,tri
1968,5.033587758314572E-5,food,we
1969,5.033587758314572E-5,servic,alway
1970,5.033587758314572E-5,were,veri
1971,5.033587758314572E-5,dine,i
1972,5.033587758314572E-5,that,like
1973,5.033587758314572E-5,of,most
1974,4.919188036534695E-5,but,will
1975,4.919188036534695E-5,i,visit
1976,4.919188036534695E-5,back,a
1977,4.919188036534695E-5,know,they
1978,4.919188036534695E-5,the,rib
1979,4.919188036534695E-5,have,that
1980,4.919188036534695E-5,a,food
1981,4.919188036534695E-5,the,also
1982,4.919188036534695E-5,in,past
1983,4.919188036534695E-5,m,i
1984,4.919188036534695E-5,group,NUM
1985,4.919188036534695E-5,had,nice
1986,4.919188036534695E-5,and,salad
1987,4.919188036534695E-5,the,beef
1988,4.919188036534695E-5,but,and
1989,4.919188036534695E-5,tast,and
1990,4.919188036534695E-5,for,appet
1991,4.919188036534695E-5,the,took
1992,4.919188036534695E-5,and,waiter
1993,4.919188036534695E-5,bad,i
1994,4.919188036534695E-5,my,dish
1995,4.919188036534695E-5,drink,a
1996,4.919188036534695E-5,place,pretti
1997,4.919188036534695E-5,for,entre
1998,4.919188036534695E-5,and,an
1999,4.919188036534695E-5,the,veri
2000,4.919188036534695E-5,with,for
2001,4.919188036534695E-5,long,i
2002,4.919188036534695E-5,that,that
2003,4.919188036534695E-5,take,of
2004,4.919188036534695E-5,make,feel
2005,4.919188036534695E-5,is,servic
2006,4.919188036534695E-5,experi,the
2007,4.919188036534695E-5,place,be
2008,4.919188036534695E-5,around,NUM
2009,4.919188036534695E-5,some,i
2010,4.919188036534695E-5,and,back
2011,4.919188036534695E-5,favorit,in
2012,4.919188036534695E-5,and,when
2013,4.919188036534695E-5,it,get
2014,4.919188036534695E-5,great,it
2015,4.919188036534695E-5,i,but
2016,4.919188036534695E-5,have,more
2017,4.919188036534695E-5,i,ask
2018,4.919188036534695E-5,it,much
2019,4.919188036534695E-5,i,her
2020,4.919188036534695E-5,she,to
2021,4.919188036534695E-5,pizza,a
2022,4.919188036534695E-5,care,the
2023,4.919188036534695E-5,NUM,after
2024,4.919188036534695E-5,been,and
2025,4.919188036534695E-5,or,you
2026,4.919188036534695E-5,for,night
2027,4.919188036534695E-5,the,like
2028,4.919188036534695E-5,dinner,a
2029,4.919188036534695E-5,when,went
2030,4.919188036534695E-5,you,order
2031,4.919188036534695E-5,next,us
2032,4.919188036534695E-5,that,all
2033,4.919188036534695E-5,which,good
2034,4.919188036534695E-5,have,NUM
2035,4.919188036534695E-5,veri,price
2036,4.919188036534695E-5,over,year
2037,4.919188036534695E-5,come,i
2038,4.919188036534695E-5,there,not
2039,4.919188036534695E-5,this,so
2040,4.8047883147548184E-5,and,perfect
2041,4.8047883147548184E-5,this,becaus
2042,4.8047883147548184E-5,the,too
2043,4.8047883147548184E-5,order,of
2044,4.8047883147548184E-5,when,are
2045,4.8047883147548184E-5,review,the
2046,4.8047883147548184E-5,like,had
2047,4.8047883147548184E-5,it,s
2048,4.8047883147548184E-5,with,chicken
2049,4.8047883147548184E-5,a,atmospher
2050,4.8047883147548184E-5,you,tri
2051,4.8047883147548184E-5,which,nice
2052,4.8047883147548184E-5,now,i
2053,4.8047883147548184E-5,still,to
2054,4.8047883147548184E-5,a,choic
2055,4.8047883147548184E-5,and,said
2056,4.8047883147548184E-5,cook,and
2057,4.8047883147548184E-5,are,on
2058,4.8047883147548184E-5,when,arriv
2059,4.8047883147548184E-5,be,by
2060,4.8047883147548184E-5,ll,be
2061,4.8047883147548184E-5,some,food
2062,4.8047883147548184E-5,would,like
2063,4.8047883147548184E-5,place,we
2064,4.8047883147548184E-5,for,beer
2065,4.8047883147548184E-5,about,and
2066,4.8047883147548184E-5,that,order
2067,4.8047883147548184E-5,for,tast
2068,4.8047883147548184E-5,to,bar
2069,4.8047883147548184E-5,banh,and
2070,4.8047883147548184E-5,you,me
2071,4.8047883147548184E-5,lunch,a
2072,4.8047883147548184E-5,down,street
2073,4.8047883147548184E-5,s,my
2074,4.8047883147548184E-5,a,off
2075,4.8047883147548184E-5,have,nice
2076,4.8047883147548184E-5,with,to
2077,4.8047883147548184E-5,some,to
2078,4.8047883147548184E-5,is,food
2079,4.8047883147548184E-5,so,m
2080,4.8047883147548184E-5,is,realli
2081,4.8047883147548184E-5,was,cook
2082,4.8047883147548184E-5,don,expect
2083,4.8047883147548184E-5,at,same
2084,4.8047883147548184E-5,to,down
2085,4.8047883147548184E-5,littl,i
2086,4.8047883147548184E-5,famili,i
2087,4.8047883147548184E-5,be,littl
2088,4.8047883147548184E-5,food,be
2089,4.8047883147548184E-5,didn,realli
2090,4.8047883147548184E-5,think,would
2091,4.8047883147548184E-5,for,as
2092,4.8047883147548184E-5,place,good
2093,4.8047883147548184E-5,my,we
2094,4.8047883147548184E-5,have,for
2095,4.690388592974942E-5,for,minut
2096,4.690388592974942E-5,it,they
2097,4.690388592974942E-5,the,end
2098,4.690388592974942E-5,but,could
2099,4.690388592974942E-5,like,were
2100,4.690388592974942E-5,be,you
2101,4.690388592974942E-5,dish,was
2102,4.690388592974942E-5,bit,and
2103,4.690388592974942E-5,been,i
2104,4.690388592974942E-5,for,main
2105,4.690388592974942E-5,was,though
2106,4.690388592974942E-5,what,is
2107,4.690388592974942E-5,was,better
2108,4.690388592974942E-5,someth,the
2109,4.690388592974942E-5,but,NUM
2110,4.690388592974942E-5,also,and
2111,4.690388592974942E-5,if,need
2112,4.690388592974942E-5,i,myself
2113,4.690388592974942E-5,on,food
2114,4.690388592974942E-5,t,they
2115,4.690388592974942E-5,thai,is
2116,4.690388592974942E-5,hot,and
2117,4.690388592974942E-5,for,for
2118,4.690388592974942E-5,NUM,or
2119,4.690388592974942E-5,menu,a
2120,4.690388592974942E-5,my,complaint
2121,4.690388592974942E-5,is,worth
2122,4.690388592974942E-5,quit,and
2123,4.690388592974942E-5,the,will
2124,4.690388592974942E-5,did,have
2125,4.690388592974942E-5,less,NUM
2126,4.690388592974942E-5,locat,a
2127,4.690388592974942E-5,front,the
2128,4.690388592974942E-5,will,a
2129,4.690388592974942E-5,place,pack
2130,4.690388592974942E-5,place,ve
2131,4.690388592974942E-5,food,alway
2132,4.690388592974942E-5,first,was
2133,4.690388592974942E-5,were,as
2134,4.690388592974942E-5,at,we
2135,4.690388592974942E-5,and,been
2136,4.690388592974942E-5,and,think
2137,4.690388592974942E-5,a,sandwich
2138,4.690388592974942E-5,favorit,to
2139,4.690388592974942E-5,and,what
2140,4.690388592974942E-5,we,get
2141,4.690388592974942E-5,the,item
2142,4.690388592974942E-5,a,disappoint
2143,4.690388592974942E-5,with,rice
2144,4.690388592974942E-5,was,amaz
2145,4.690388592974942E-5,i,surpris
2146,4.690388592974942E-5,had,in
2147,4.690388592974942E-5,to,or
2148,4.690388592974942E-5,to,is
2149,4.690388592974942E-5,was,out
2150,4.690388592974942E-5,beer,and
2151,4.690388592974942E-5,i,feel
2152,4.690388592974942E-5,perfect,for
2153,4.690388592974942E-5,for,year
2154,4.690388592974942E-5,night,a
2155,4.690388592974942E-5,been,in
2156,4.690388592974942E-5,up,i
2157,4.690388592974942E-5,time,we
2158,4.690388592974942E-5,the,option
2159,4.690388592974942E-5,they,good
2160,4.690388592974942E-5,not,back
2161,4.690388592974942E-5,chees,with
2162,4.690388592974942E-5,was,even
2163,4.690388592974942E-5,qualiti,food
2164,4.690388592974942E-5,that,on
2165,4.690388592974942E-5,restaur,was
2166,4.690388592974942E-5,one,a
2167,4.690388592974942E-5,busi,the
2168,4.690388592974942E-5,food,this
2169,4.690388592974942E-5,not,great
2170,4.575988871195065E-5,as,get
2171,4.575988871195065E-5,servic,friend
2172,4.575988871195065E-5,a,varieti
2173,4.575988871195065E-5,i,ve
2174,4.575988871195065E-5,they,and
2175,4.575988871195065E-5,and,delici
2176,4.575988871195065E-5,place,NUM
2177,4.575988871195065E-5,the,two
2178,4.575988871195065E-5,good,servic
2179,4.575988871195065E-5,but,great
2180,4.575988871195065E-5,burger,and
2181,4.575988871195065E-5,if,m
2182,4.575988871195065E-5,of,sauc
2183,4.575988871195065E-5,the,said
2184,4.575988871195065E-5,a,hour
2185,4.575988871195065E-5,flavor,i
2186,4.575988871195065E-5,you,tell
2187,4.575988871195065E-5,enjoy,meal
2188,4.575988871195065E-5,and,make
2189,4.575988871195065E-5,green,and
2190,4.575988871195065E-5,and,burger
2191,4.575988871195065E-5,which,pretti
2192,4.575988871195065E-5,an,for
2193,4.575988871195065E-5,great,was
2194,4.575988871195065E-5,NUM,s
2195,4.575988871195065E-5,get,i
2196,4.575988871195065E-5,never,the
2197,4.575988871195065E-5,hand,the
2198,4.575988871195065E-5,differ,the
2199,4.575988871195065E-5,their,was
2200,4.575988871195065E-5,ll,it
2201,4.575988871195065E-5,as,it
2202,4.575988871195065E-5,ever,and
2203,4.575988871195065E-5,for,while
2204,4.575988871195065E-5,and,come
2205,4.575988871195065E-5,they,serv
2206,4.575988871195065E-5,back,this
2207,4.575988871195065E-5,tomato,and
2208,4.575988871195065E-5,took,order
2209,4.575988871195065E-5,were,it
2210,4.575988871195065E-5,NUM,wait
2211,4.575988871195065E-5,is,at
2212,4.575988871195065E-5,and,pizza
2213,4.575988871195065E-5,to,her
2214,4.575988871195065E-5,you,on
2215,4.575988871195065E-5,ask,i
2216,4.575988871195065E-5,few,of
2217,4.575988871195065E-5,with,was
2218,4.575988871195065E-5,servic,is
2219,4.575988871195065E-5,the,level
2220,4.575988871195065E-5,of,way
2221,4.575988871195065E-5,servic,i
2222,4.575988871195065E-5,ve,there
2223,4.575988871195065E-5,it,about
2224,4.575988871195065E-5,even,they
2225,4.575988871195065E-5,tast,good
2226,4.575988871195065E-5,of,not
2227,4.575988871195065E-5,d,it
2228,4.575988871195065E-5,good,in
2229,4.575988871195065E-5,want,like
2230,4.575988871195065E-5,on,for
2231,4.575988871195065E-5,a,bowl
2232,4.575988871195065E-5,drink,and
2233,4.575988871195065E-5,much,than
2234,4.575988871195065E-5,the,meal
2235,4.575988871195065E-5,the,make
2236,4.575988871195065E-5,want,to
2237,4.575988871195065E-5,my,so
2238,4.575988871195065E-5,when,re
2239,4.575988871195065E-5,could,it
2240,4.575988871195065E-5,outsid,the
2241,4.575988871195065E-5,s,with
2242,4.575988871195065E-5,the,appet
2243,4.461589149415189E-5,have,tri
2244,4.461589149415189E-5,alway,good
2245,4.461589149415189E-5,don,even
2246,4.461589149415189E-5,i,by
2247,4.461589149415189E-5,i,of
2248,4.461589149415189E-5,and,don
2249,4.461589149415189E-5,it,this
2250,4.461589149415189E-5,sinc,were
2251,4.461589149415189E-5,me,this
2252,4.461589149415189E-5,no,no
2253,4.461589149415189E-5,they,be
2254,4.461589149415189E-5,they,an
2255,4.461589149415189E-5,my,place
2256,4.461589149415189E-5,is,better
2257,4.461589149415189E-5,can,to
2258,4.461589149415189E-5,it,becaus
2259,4.461589149415189E-5,a,long
2260,4.461589149415189E-5,are,too
2261,4.461589149415189E-5,than,and
2262,4.461589149415189E-5,fri,a
2263,4.461589149415189E-5,for,was
2264,4.461589149415189E-5,and,by
2265,4.461589149415189E-5,my,were
2266,4.461589149415189E-5,but,still
2267,4.461589149415189E-5,has,of
2268,4.461589149415189E-5,come,with
2269,4.461589149415189E-5,littl,in
2270,4.461589149415189E-5,we,so
2271,4.461589149415189E-5,we,an
2272,4.461589149415189E-5,minut,get
2273,4.461589149415189E-5,as,is
2274,4.461589149415189E-5,which,t
2275,4.461589149415189E-5,again,the
2276,4.461589149415189E-5,a,piec
2277,4.461589149415189E-5,where,can
2278,4.461589149415189E-5,first,the
2279,4.461589149415189E-5,ani,of
2280,4.461589149415189E-5,realli,that
2281,4.461589149415189E-5,and,told
2282,4.461589149415189E-5,to,off
2283,4.461589149415189E-5,a,my
2284,4.461589149415189E-5,a,up
2285,4.461589149415189E-5,day,the
2286,4.461589149415189E-5,cook,perfect
2287,4.461589149415189E-5,it,ok
2288,4.461589149415189E-5,you,expect
2289,4.461589149415189E-5,on,insid
2290,4.461589149415189E-5,night,was
2291,4.461589149415189E-5,had,tri
2292,4.461589149415189E-5,place,that
2293,4.461589149415189E-5,this,t
2294,4.461589149415189E-5,review,this
2295,4.461589149415189E-5,on,outsid
2296,4.461589149415189E-5,want,eat
2297,4.461589149415189E-5,and,from
2298,4.461589149415189E-5,sure,the
2299,4.461589149415189E-5,there,to
2300,4.461589149415189E-5,day,i
2301,4.461589149415189E-5,is,one
2302,4.461589149415189E-5,not,bad
2303,4.461589149415189E-5,when,have
2304,4.461589149415189E-5,that,so
2305,4.461589149415189E-5,year,i
2306,4.461589149415189E-5,except,the
2307,4.461589149415189E-5,so,so
2308,4.461589149415189E-5,my,on
2309,4.461589149415189E-5,this,as
2310,4.461589149415189E-5,tabl,a
2311,4.347189427635312E-5,in,long
2312,4.347189427635312E-5,a,order
2313,4.347189427635312E-5,decid,go
2314,4.347189427635312E-5,bit,for
2315,4.347189427635312E-5,time,were
2316,4.347189427635312E-5,to,into
2317,4.347189427635312E-5,all,to
2318,4.347189427635312E-5,they,up
2319,4.347189427635312E-5,an,NUM
2320,4.347189427635312E-5,for,s
2321,4.347189427635312E-5,i,rather
2322,4.347189427635312E-5,it,better
2323,4.347189427635312E-5,salad,a
2324,4.347189427635312E-5,chicken,i
2325,4.347189427635312E-5,for,who
2326,4.347189427635312E-5,the,de
2327,4.347189427635312E-5,and,over
2328,4.347189427635312E-5,went,to
2329,4.347189427635312E-5,love,they
2330,4.347189427635312E-5,there,also
2331,4.347189427635312E-5,base,the
2332,4.347189427635312E-5,the,down
2333,4.347189427635312E-5,mapl,biscuit
2334,4.347189427635312E-5,even,we
2335,4.347189427635312E-5,in,this
2336,4.347189427635312E-5,high,and
2337,4.347189427635312E-5,to,which
2338,4.347189427635312E-5,the,cours
2339,4.347189427635312E-5,as,of
2340,4.347189427635312E-5,see,the
2341,4.347189427635312E-5,was,no
2342,4.347189427635312E-5,were,so
2343,4.347189427635312E-5,is,that
2344,4.347189427635312E-5,read,review
2345,4.347189427635312E-5,in,vega
2346,4.347189427635312E-5,the,qualiti
2347,4.347189427635312E-5,the,hand
2348,4.347189427635312E-5,pretti,good
2349,4.347189427635312E-5,and,wine
2350,4.347189427635312E-5,from,NUM
2351,4.347189427635312E-5,wish,could
2352,4.347189427635312E-5,good,with
2353,4.347189427635312E-5,like,s
2354,4.347189427635312E-5,i,take
2355,4.347189427635312E-5,it,made
2356,4.347189427635312E-5,a,trip
2357,4.347189427635312E-5,drink,was
2358,4.347189427635312E-5,to,veri
2359,4.347189427635312E-5,if,go
2360,4.347189427635312E-5,a,size
2361,4.347189427635312E-5,top,a
2362,4.347189427635312E-5,food,s
2363,4.347189427635312E-5,had,here
2364,4.347189427635312E-5,dinner,the
2365,4.347189427635312E-5,are,nice
2366,4.347189427635312E-5,decent,the
2367,4.347189427635312E-5,that,don
2368,4.347189427635312E-5,i,high
2369,4.347189427635312E-5,a,date
2370,4.347189427635312E-5,do,the
2371,4.347189427635312E-5,who,the
2372,4.347189427635312E-5,tast,i
2373,4.347189427635312E-5,this,an
2374,4.347189427635312E-5,is,delici
2375,4.2327897058554354E-5,thing,this
2376,4.2327897058554354E-5,down,a
2377,4.2327897058554354E-5,servic,not
2378,4.2327897058554354E-5,and,few
2379,4.2327897058554354E-5,first,in
2380,4.2327897058554354E-5,know,the
2381,4.2327897058554354E-5,pizza,and
2382,4.2327897058554354E-5,a,flavor
2383,4.2327897058554354E-5,reason,the
2384,4.2327897058554354E-5,for,day
2385,4.2327897058554354E-5,burger,fri
2386,4.2327897058554354E-5,i,heard
2387,4.2327897058554354E-5,flavor,a
2388,4.2327897058554354E-5,decid,give
2389,4.2327897058554354E-5,the,sinc
2390,4.2327897058554354E-5,have,there
2391,4.2327897058554354E-5,perfect,i
2392,4.2327897058554354E-5,with,other
2393,4.2327897058554354E-5,ani,i
2394,4.2327897058554354E-5,probabl,t
2395,4.2327897058554354E-5,servic,fast
2396,4.2327897058554354E-5,the,be
2397,4.2327897058554354E-5,middl,the
2398,4.2327897058554354E-5,seat,a
2399,4.2327897058554354E-5,for,few
2400,4.2327897058554354E-5,and,no
2401,4.2327897058554354E-5,and,do
2402,4.2327897058554354E-5,name,the
2403,4.2327897058554354E-5,ok,the
2404,4.2327897058554354E-5,of,as
2405,4.2327897058554354E-5,amaz,i
2406,4.2327897058554354E-5,also,that
2407,4.2327897058554354E-5,of,good
2408,4.2327897058554354E-5,were,by
2409,4.2327897058554354E-5,the,great
2410,4.2327897058554354E-5,what,expect
2411,4.2327897058554354E-5,haven,had
2412,4.2327897058554354E-5,food,but
2413,4.2327897058554354E-5,in,antonio
2414,4.2327897058554354E-5,that,will
2415,4.2327897058554354E-5,a,go
2416,4.2327897058554354E-5,the,italian
2417,4.2327897058554354E-5,had,ask
2418,4.2327897058554354E-5,could,the
2419,4.2327897058554354E-5,i,tell
2420,4.2327897058554354E-5,what,like
2421,4.2327897058554354E-5,so,a
2422,4.2327897058554354E-5,up,NUM
2423,4.2327897058554354E-5,out,town
2424,4.2327897058554354E-5,we,enjoy
2425,4.2327897058554354E-5,with,a
2426,4.2327897058554354E-5,will,it
2427,4.2327897058554354E-5,made,the
2428,4.2327897058554354E-5,but,that
2429,4.2327897058554354E-5,not,on
2430,4.2327897058554354E-5,one,our
2431,4.2327897058554354E-5,not,enough
2432,4.2327897058554354E-5,mani,and
2433,4.2327897058554354E-5,food,in
2434,4.2327897058554354E-5,much,a
2435,4.2327897058554354E-5,has,a
2436,4.2327897058554354E-5,we,some
2437,4.2327897058554354E-5,their,menu
2438,4.2327897058554354E-5,becaus,had
2439,4.2327897058554354E-5,was,excit
2440,4.2327897058554354E-5,pad,and
2441,4.2327897058554354E-5,this,if
2442,4.2327897058554354E-5,a,dine
2443,4.118389984075559E-5,is,like
2444,4.118389984075559E-5,and,top
2445,4.118389984075559E-5,tri,and
2446,4.118389984075559E-5,i,if
2447,4.118389984075559E-5,first,to
2448,4.118389984075559E-5,that,make
2449,4.118389984075559E-5,soup,a
2450,4.118389984075559E-5,bad,the
2451,4.118389984075559E-5,what,i
2452,4.118389984075559E-5,for,restaur
2453,4.118389984075559E-5,the,arriv
2454,4.118389984075559E-5,minut,we
2455,4.118389984075559E-5,a,review
2456,4.118389984075559E-5,of,rice
2457,4.118389984075559E-5,bite,the
2458,4.118389984075559E-5,this,definit
2459,4.118389984075559E-5,best,ever
2460,4.118389984075559E-5,other,of
2461,4.118389984075559E-5,but,ll
2462,4.118389984075559E-5,was,becaus
2463,4.118389984075559E-5,tri,new
2464,4.118389984075559E-5,when,get
2465,4.118389984075559E-5,for,birthday
2466,4.118389984075559E-5,around,corner
2467,4.118389984075559E-5,not,here
2468,4.118389984075559E-5,from,of
2469,4.118389984075559E-5,place,s
2470,4.118389984075559E-5,but,too
2471,4.118389984075559E-5,the,by
2472,4.118389984075559E-5,the,up
2473,4.118389984075559E-5,the,no
2474,4.118389984075559E-5,i,disappoint
2475,4.118389984075559E-5,give,anoth
2476,4.118389984075559E-5,and,go
2477,4.118389984075559E-5,is,amaz
2478,4.118389984075559E-5,you,here
2479,4.118389984075559E-5,NUM,if
2480,4.118389984075559E-5,that,serv
2481,4.118389984075559E-5,say,it
2482,4.118389984075559E-5,don,go
2483,4.118389984075559E-5,and,fresh
2484,4.118389984075559E-5,good,that
2485,4.118389984075559E-5,were,nice
2486,4.118389984075559E-5,this,place
2487,4.118389984075559E-5,place,so
2488,4.118389984075559E-5,portion,the
2489,4.118389984075559E-5,here,s
2490,4.118389984075559E-5,need,be
2491,4.118389984075559E-5,had,servic
2492,4.118389984075559E-5,to,was
2493,4.118389984075559E-5,at,on
2494,4.118389984075559E-5,then,to
2495,4.118389984075559E-5,better,i
2496,4.118389984075559E-5,food,had
2497,4.118389984075559E-5,to,him
2498,4.118389984075559E-5,close,the
2499,4.118389984075559E-5,and,serv
2500,4.118389984075559E-5,the,hour
2501,4.118389984075559E-5,think,is
2502,4.118389984075559E-5,think,it
2503,4.118389984075559E-5,and,wait
2504,4.118389984075559E-5,veri,place
2505,4.118389984075559E-5,so,decid
2506,4.118389984075559E-5,had,go
2507,4.118389984075559E-5,was,slow
2508,4.118389984075559E-5,who,t
2509,4.118389984075559E-5,of,ingredi
2510,4.118389984075559E-5,the,octopus
2511,4.118389984075559E-5,by,i
2512,4.118389984075559E-5,not,we
2513,4.118389984075559E-5,pasta,the
2514,4.118389984075559E-5,we,one
2515,4.118389984075559E-5,say,this
2516,4.118389984075559E-5,place,veri
2517,4.118389984075559E-5,for,qualiti
2518,4.118389984075559E-5,the,shrimp
2519,4.118389984075559E-5,so,for
2520,4.118389984075559E-5,for,is
2521,4.118389984075559E-5,were,too
2522,4.118389984075559E-5,chees,a
2523,4.003990262295682E-5,with,good
2524,4.003990262295682E-5,in,bar
2525,4.003990262295682E-5,is,first
2526,4.003990262295682E-5,and,has
2527,4.003990262295682E-5,all,great
2528,4.003990262295682E-5,make,you
2529,4.003990262295682E-5,the,egg
2530,4.003990262295682E-5,might,a
2531,4.003990262295682E-5,i,into
2532,4.003990262295682E-5,felt,i
2533,4.003990262295682E-5,and,husband
2534,4.003990262295682E-5,you,there
2535,4.003990262295682E-5,no,what
2536,4.003990262295682E-5,is,must
2537,4.003990262295682E-5,all,good
2538,4.003990262295682E-5,us,our
2539,4.003990262295682E-5,and,tasti
2540,4.003990262295682E-5,and,decor
2541,4.003990262295682E-5,check,on
2542,4.003990262295682E-5,high,this
2543,4.003990262295682E-5,on,with
2544,4.003990262295682E-5,in,or
2545,4.003990262295682E-5,in,my
2546,4.003990262295682E-5,here,dinner
2547,4.003990262295682E-5,onli,a
2548,4.003990262295682E-5,the,then
2549,4.003990262295682E-5,was,empti
2550,4.003990262295682E-5,realli,my
2551,4.003990262295682E-5,great,but
2552,4.003990262295682E-5,chees,was
2553,4.003990262295682E-5,to,befor
2554,4.003990262295682E-5,place,realli
2555,4.003990262295682E-5,also,their
2556,4.003990262295682E-5,els,the
2557,4.003990262295682E-5,the,door
2558,4.003990262295682E-5,get,NUM
2559,4.003990262295682E-5,tasti,i
2560,4.003990262295682E-5,high,the
2561,4.003990262295682E-5,make,reserv
2562,4.003990262295682E-5,friend,attent
2563,4.003990262295682E-5,wine,the
2564,4.003990262295682E-5,on,a
2565,4.003990262295682E-5,the,portion
2566,4.003990262295682E-5,had,veri
2567,4.003990262295682E-5,they,that
2568,4.003990262295682E-5,were,littl
2569,4.003990262295682E-5,get,you
2570,4.003990262295682E-5,a,not
2571,4.003990262295682E-5,for,date
2572,4.003990262295682E-5,it,up
2573,4.003990262295682E-5,to,dinner
2574,4.003990262295682E-5,just,my
2575,4.003990262295682E-5,the,peopl
2576,4.003990262295682E-5,she,a
2577,4.003990262295682E-5,it,almost
2578,4.003990262295682E-5,servic,t
2579,4.003990262295682E-5,when,first
2580,4.003990262295682E-5,to,after
2581,4.003990262295682E-5,which,great
2582,4.003990262295682E-5,good,great
2583,4.003990262295682E-5,thought,would
2584,4.003990262295682E-5,bar,and
2585,4.003990262295682E-5,for,when
2586,4.003990262295682E-5,sit,a
2587,4.003990262295682E-5,at,for
2588,4.003990262295682E-5,a,thai
2589,4.003990262295682E-5,i,wait
2590,4.003990262295682E-5,each,i
2591,4.003990262295682E-5,everi,of
2592,4.003990262295682E-5,not,my
2593,4.003990262295682E-5,with,that
2594,4.003990262295682E-5,dinner,i
2595,4.003990262295682E-5,so,order
2596,4.003990262295682E-5,go,if
2597,4.003990262295682E-5,there,an
2598,4.003990262295682E-5,one,for
2599,4.003990262295682E-5,far,the
2600,4.003990262295682E-5,that,for
2601,4.003990262295682E-5,so,didn
2602,4.003990262295682E-5,d,the
2603,4.003990262295682E-5,restaur,you
2604,4.003990262295682E-5,the,entre
2605,4.003990262295682E-5,still,and
2606,4.003990262295682E-5,in,futur
2607,4.003990262295682E-5,right,i
2608,3.889590540515805E-5,with,great
2609,3.889590540515805E-5,he,us
2610,3.889590540515805E-5,while,were
2611,3.889590540515805E-5,addit,the
2612,3.889590540515805E-5,look,it
2613,3.889590540515805E-5,or,of
2614,3.889590540515805E-5,t,too
2615,3.889590540515805E-5,they,NUM
2616,3.889590540515805E-5,the,pad
2617,3.889590540515805E-5,i,pleasant
2618,3.889590540515805E-5,while,was
2619,3.889590540515805E-5,servic,was
2620,3.889590540515805E-5,what,re
2621,3.889590540515805E-5,haven,been
2622,3.889590540515805E-5,not,mention
2623,3.889590540515805E-5,can,be
2624,3.889590540515805E-5,the,serv
2625,3.889590540515805E-5,the,seat
2626,3.889590540515805E-5,rememb,name
2627,3.889590540515805E-5,restaur,this
2628,3.889590540515805E-5,the,best
2629,3.889590540515805E-5,a,chees
2630,3.889590540515805E-5,my,that
2631,3.889590540515805E-5,probabl,best
2632,3.889590540515805E-5,what,you
2633,3.889590540515805E-5,let,know
2634,3.889590540515805E-5,a,befor
2635,3.889590540515805E-5,the,chip
2636,3.889590540515805E-5,actual,the
2637,3.889590540515805E-5,about,i
2638,3.889590540515805E-5,still,it
2639,3.889590540515805E-5,reason,i
2640,3.889590540515805E-5,with,fri
2641,3.889590540515805E-5,howev,was
2642,3.889590540515805E-5,you,never
2643,3.889590540515805E-5,ask,it
2644,3.889590540515805E-5,and,rice
2645,3.889590540515805E-5,we,like
2646,3.889590540515805E-5,the,slice
2647,3.889590540515805E-5,wait,minut
2648,3.889590540515805E-5,food,decent
2649,3.889590540515805E-5,as,to
2650,3.889590540515805E-5,check,place
2651,3.889590540515805E-5,of,pizza
2652,3.889590540515805E-5,be,that
2653,3.889590540515805E-5,and,everyth
2654,3.889590540515805E-5,like,other
2655,3.889590540515805E-5,is,go
2656,3.889590540515805E-5,it,kind
2657,3.889590540515805E-5,and,tabl
2658,3.889590540515805E-5,to,how
2659,3.889590540515805E-5,restaur,have
2660,3.889590540515805E-5,a,over
2661,3.889590540515805E-5,fill,up
2662,3.889590540515805E-5,is,there
2663,3.889590540515805E-5,how,you
2664,3.889590540515805E-5,after,a
2665,3.889590540515805E-5,eat,again
2666,3.889590540515805E-5,back,it
2667,3.889590540515805E-5,a,busi
2668,3.889590540515805E-5,their,to
2669,3.889590540515805E-5,the,atmospher
2670,3.889590540515805E-5,of,servic
2671,3.889590540515805E-5,but,they
2672,3.889590540515805E-5,look,good
2673,3.889590540515805E-5,was,dri
2674,3.889590540515805E-5,area,the
2675,3.889590540515805E-5,then,the
2676,3.889590540515805E-5,not,as
2677,3.889590540515805E-5,so,they
2678,3.889590540515805E-5,recommend,to
2679,3.889590540515805E-5,go,of
2680,3.889590540515805E-5,a,tast
2681,3.889590540515805E-5,of,drink
2682,3.889590540515805E-5,next,we
2683,3.889590540515805E-5,bobbi,burger
2684,3.889590540515805E-5,order,food
2685,3.889590540515805E-5,the,mapl
2686,3.889590540515805E-5,restaur,not
2687,3.889590540515805E-5,is,about
2688,3.889590540515805E-5,we,i
2689,3.889590540515805E-5,expect,a
2690,3.889590540515805E-5,for,at
2691,3.889590540515805E-5,was,happi
2692,3.7751908187359285E-5,the,realli
2693,3.7751908187359285E-5,in,while
2694,3.7751908187359285E-5,have,come
2695,3.7751908187359285E-5,place,just
2696,3.7751908187359285E-5,much,and
2697,3.7751908187359285E-5,the,ice
2698,3.7751908187359285E-5,place,and
2699,3.7751908187359285E-5,was,help
2700,3.7751908187359285E-5,or,in
2701,3.7751908187359285E-5,give,the
2702,3.7751908187359285E-5,we,wait
